LocalDate,CloudCover,,,,,,,,,,,,,,
5/23/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/5/2018,1/2 of sky,,,,,,,,,,,,,,
6/5/2018,1/2 of sky,,,,,,,,,,,,,,
5/24/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
5/25/2018,1/2 of sky,,,,,,,,,,,,,,
6/5/2018,over 1/2 of sky,,,,,,,,,,,,,,
5/26/2018,clear,,,,,,,,,,,,,,
6/5/2018,1/4 of sky,,,,,,,,,,,,,,
6/5/2018,1/4 of sky,,,,,,,,,,,,,,
5/26/2018,clear,,,,,,,,,,,,,,
5/27/2018,clear,,,,,,,,,,,,,,
5/28/2018,1/4 of sky,,,,,,,,,,,,,,
5/29/2018,1/4 of sky,,,,,,,,,,,,,,
5/30/2018,over 1/2 of sky,,,,,,,,,,,,,,
5/31/2018,clear,,,,,,,,,,,,,,
6/2/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/5/2018,1/4 of sky,,,,,,,,,,,,,,
6/5/2018,1/4 of sky,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
5/25/2018,clear,,,,,,,,,,,,,,
6/4/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/4/2018,clear,,,,,,,,,,,,,,
6/4/2018,clear,,,,,,,,,,,,,,
6/5/2018,over 1/2 of sky,,,,,,,,,,,,,,
4/10/2018,clear,,,,,,,,,,,,,,
5/8/2018,1/4 of sky,,,,,,,,,,,,,,
5/8/2018,1/4 of sky,,,,,,,,,,,,,,
4/10/2018,1/4 of sky,,,,,,,,,,,,,,
6/5/2018,1/4 of sky,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,1/2 of sky,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,1/2 of sky,,,,,,,,,,,,,,
6/5/2018,1/2 of sky,,,,,,,,,,,,,,
6/5/2018,1/4 of sky,,,,,,,,,,,,,,
6/5/2018,1/2 of sky,,,,,,,,,,,,,,
6/5/2018,1/4 of sky,,,,,,,,,,,,,,
6/5/2018,1/4 of sky,,,,,,,,,,,,,,
6/5/2018,1/2 of sky,,,,,,,,,,,,,,
6/5/2018,1/2 of sky,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,1/4 of sky,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,1/4 of sky,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,1/2 of sky,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,1/2 of sky,,,,,,,,,,,,,,
6/5/2018,1/2 of sky,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,1/4 of sky,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,1/4 of sky,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,1/2 of sky,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
5/25/2018,1/2 of sky,,,,,,,,,,,,,,
5/26/2018,1/4 of sky,,,,,,,,,,,,,,
5/27/2018,clear,,,,,,,,,,,,,,
5/28/2018,clear,,,,,,,,,,,,,,
5/29/2018,1/4 of sky,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/6/2018,1/2 of sky,,,,,,,,,,,,,,
6/6/2018,1/4 of sky,,,,,,,,,,,,,,
6/6/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/6/2018,1/4 of sky,,,,,,,,,,,,,,
6/6/2018,1/4 of sky,,,,,,,,,,,,,,
6/6/2018,1/4 of sky,,,,,,,,,,,,,,
6/6/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/7/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/6/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/6/2018,1/4 of sky,,,,,,,,,,,,,,
6/6/2018,1/2 of sky,,,,,,,,,,,,,,
5/6/2018,clear,,,,,,,,,,,,,,
5/26/2018,clear,,,,,,,,,,,,,,
5/6/2018,clear,,,,,,,,,,,,,,
5/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,1/2 of sky,,,,,,,,,,,,,,
6/6/2018,1/4 of sky,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/3/2018,clear,,,,,,,,,,,,,,
6/6/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/6/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,1/2 of sky,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,1/2 of sky,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/7/2018,1/4 of sky,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/6/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/6/2018,1/4 of sky,,,,,,,,,,,,,,
6/6/2018,1/4 of sky,,,,,,,,,,,,,,
6/7/2018,1/2 of sky,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/7/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/7/2018,1/4 of sky,,,,,,,,,,,,,,
5/29/2018,1/4 of sky,,,,,,,,,,,,,,
5/28/2018,clear,,,,,,,,,,,,,,
6/7/2018,1/2 of sky,,,,,,,,,,,,,,
6/8/2018,clear,,,,,,,,,,,,,,
6/5/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/6/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/8/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
5/24/2018,1/4 of sky,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
5/27/2018,clear,,,,,,,,,,,,,,
5/28/2018,1/4 of sky,,,,,,,,,,,,,,
5/29/2018,1/4 of sky,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
5/30/2018,1/2 of sky,,,,,,,,,,,,,,
6/7/2018,1/4 of sky,,,,,,,,,,,,,,
5/31/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/1/2018,clear,,,,,,,,,,,,,,
6/2/2018,1/4 of sky,,,,,,,,,,,,,,
6/7/2018,1/4 of sky,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/3/2018,1/4 of sky,,,,,,,,,,,,,,
6/6/2018,1/4 of sky,,,,,,,,,,,,,,
6/7/2018,1/2 of sky,,,,,,,,,,,,,,
6/4/2018,clear,,,,,,,,,,,,,,
6/8/2018,1/4 of sky,,,,,,,,,,,,,,
6/7/2018,1/4 of sky,,,,,,,,,,,,,,
6/7/2018,1/2 of sky,,,,,,,,,,,,,,
6/5/2018,1/2 of sky,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/7/2018,1/2 of sky,,,,,,,,,,,,,,
6/8/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/8/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/8/2018,clear,,,,,,,,,,,,,,
6/8/2018,1/2 of sky,,,,,,,,,,,,,,
6/9/2018,clear,,,,,,,,,,,,,,
6/8/2018,1/2 of sky,,,,,,,,,,,,,,
6/9/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/8/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/8/2018,clear,,,,,,,,,,,,,,
6/8/2018,clear,,,,,,,,,,,,,,
6/8/2018,1/4 of sky,,,,,,,,,,,,,,
6/9/2018,1/4 of sky,,,,,,,,,,,,,,
6/9/2018,1/2 of sky,,,,,,,,,,,,,,
6/9/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/10/2018,clear,,,,,,,,,,,,,,
6/9/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/7/2018,1/4 of sky,,,,,,,,,,,,,,
6/9/2018,1/4 of sky,,,,,,,,,,,,,,
6/10/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/9/2018,clear,,,,,,,,,,,,,,
6/10/2018,1/2 of sky,,,,,,,,,,,,,,
6/9/2018,clear,,,,,,,,,,,,,,
6/4/2018,1/4 of sky,,,,,,,,,,,,,,
6/9/2018,1/2 of sky,,,,,,,,,,,,,,
6/9/2018,1/2 of sky,,,,,,,,,,,,,,
6/9/2018,clear,,,,,,,,,,,,,,
6/10/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/10/2018,1/2 of sky,,,,,,,,,,,,,,
6/10/2018,1/4 of sky,,,,,,,,,,,,,,
6/8/2018,1/2 of sky,,,,,,,,,,,,,,
6/10/2018,1/4 of sky,,,,,,,,,,,,,,
6/10/2018,1/2 of sky,,,,,,,,,,,,,,
6/10/2018,1/2 of sky,,,,,,,,,,,,,,
6/10/2018,1/4 of sky,,,,,,,,,,,,,,
6/10/2018,clear,,,,,,,,,,,,,,
6/10/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/9/2018,clear,,,,,,,,,,,,,,
6/10/2018,clear,,,,,,,,,,,,,,
6/9/2018,1/4 of sky,,,,,,,,,,,,,,
6/10/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/10/2018,1/4 of sky,,,,,,,,,,,,,,
6/10/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/10/2018,clear,,,,,,,,,,,,,,
6/10/2018,1/4 of sky,,,,,,,,,,,,,,
6/11/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/10/2018,clear,,,,,,,,,,,,,,
6/10/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/10/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/10/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/10/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/10/2018,over 1/2 of sky,,,,,,,,,,,,,,
4/19/2018,clear,,,,,,,,,,,,,,
6/4/2018,clear,,,,,,,,,,,,,,
6/4/2018,1/4 of sky,,,,,,,,,,,,,,
6/8/2018,1/4 of sky,,,,,,,,,,,,,,
6/11/2018,1/2 of sky,,,,,,,,,,,,,,
6/11/2018,1/2 of sky,,,,,,,,,,,,,,
6/11/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/11/2018,1/2 of sky,,,,,,,,,,,,,,
6/11/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,1/4 of sky,,,,,,,,,,,,,,
6/11/2018,1/4 of sky,,,,,,,,,,,,,,
6/11/2018,1/4 of sky,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/10/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/8/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/8/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/11/2018,1/4 of sky,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,1/4 of sky,,,,,,,,,,,,,,
11/6/2018,clear,,,,,,,,,,,,,,
6/8/2018,1/4 of sky,,,,,,,,,,,,,,
6/9/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/1/2018,over 1/2 of sky,,,,,,,,,,,,,,
11/12/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/12/2018,1/4 of sky,,,,,,,,,,,,,,
6/12/2018,1/2 of sky,,,,,,,,,,,,,,
6/12/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/12/2018,1/2 of sky,,,,,,,,,,,,,,
6/12/2018,1/4 of sky,,,,,,,,,,,,,,
6/12/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/13/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,1/4 of sky,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,1/4 of sky,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,1/4 of sky,,,,,,,,,,,,,,
6/12/2018,1/4 of sky,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/10/2018,clear,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,1/4 of sky,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/10/2018,clear,,,,,,,,,,,,,,
6/12/2018,1/4 of sky,,,,,,,,,,,,,,
6/11/2018,1/2 of sky,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,1/4 of sky,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/13/2018,1/2 of sky,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/13/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,over 1/2 of sky,,,,,,,,,,,,,,
5/29/2018,1/4 of sky,,,,,,,,,,,,,,
6/8/2018,1/4 of sky,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/13/2018,1/4 of sky,,,,,,,,,,,,,,
6/13/2018,over 1/2 of sky,,,,,,,,,,,,,,
5/24/2018,clear,,,,,,,,,,,,,,
5/24/2018,clear,,,,,,,,,,,,,,
6/13/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/13/2018,1/4 of sky,,,,,,,,,,,,,,
6/14/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/13/2018,1/4 of sky,,,,,,,,,,,,,,
6/14/2018,1/4 of sky,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/13/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/13/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/13/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/13/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/13/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/13/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/14/2018,clear,,,,,,,,,,,,,,
6/14/2018,clear,,,,,,,,,,,,,,
6/15/2018,clear,,,,,,,,,,,,,,
6/13/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/13/2018,1/2 of sky,,,,,,,,,,,,,,
6/14/2018,1/4 of sky,,,,,,,,,,,,,,
6/14/2018,clear,,,,,,,,,,,,,,
6/14/2018,clear,,,,,,,,,,,,,,
6/14/2018,1/4 of sky,,,,,,,,,,,,,,
6/14/2018,1/4 of sky,,,,,,,,,,,,,,
6/14/2018,clear,,,,,,,,,,,,,,
6/14/2018,1/4 of sky,,,,,,,,,,,,,,
6/14/2018,1/4 of sky,,,,,,,,,,,,,,
6/14/2018,clear,,,,,,,,,,,,,,
6/15/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/14/2018,clear,,,,,,,,,,,,,,
6/14/2018,1/4 of sky,,,,,,,,,,,,,,
6/14/2018,1/2 of sky,,,,,,,,,,,,,,
6/14/2018,1/2 of sky,,,,,,,,,,,,,,
6/14/2018,1/4 of sky,,,,,,,,,,,,,,
6/14/2018,1/4 of sky,,,,,,,,,,,,,,
6/14/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/15/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/14/2018,clear,,,,,,,,,,,,,,
6/14/2018,clear,,,,,,,,,,,,,,
6/15/2018,1/4 of sky,,,,,,,,,,,,,,
6/15/2018,clear,,,,,,,,,,,,,,
6/15/2018,1/4 of sky,,,,,,,,,,,,,,
6/14/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/16/2018,1/4 of sky,,,,,,,,,,,,,,
6/15/2018,clear,,,,,,,,,,,,,,
6/16/2018,clear,,,,,,,,,,,,,,
6/16/2018,1/4 of sky,,,,,,,,,,,,,,
6/16/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/16/2018,1/4 of sky,,,,,,,,,,,,,,
6/17/2018,1/4 of sky,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/17/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/5/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/6/2018,clear,,,,,,,,,,,,,,
6/17/2018,1/4 of sky,,,,,,,,,,,,,,
6/17/2018,1/2 of sky,,,,,,,,,,,,,,
6/16/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/16/2018,clear,,,,,,,,,,,,,,
6/17/2018,clear,,,,,,,,,,,,,,
6/15/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/17/2018,1/4 of sky,,,,,,,,,,,,,,
6/17/2018,1/2 of sky,,,,,,,,,,,,,,
6/17/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/17/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/17/2018,1/2 of sky,,,,,,,,,,,,,,
6/17/2018,clear,,,,,,,,,,,,,,
6/18/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/18/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/17/2018,1/4 of sky,,,,,,,,,,,,,,
6/17/2018,clear,,,,,,,,,,,,,,
6/17/2018,1/2 of sky,,,,,,,,,,,,,,
6/17/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/18/2018,1/4 of sky,,,,,,,,,,,,,,
6/13/2018,1/4 of sky,,,,,,,,,,,,,,
6/12/2018,1/4 of sky,,,,,,,,,,,,,,
6/12/2018,1/4 of sky,,,,,,,,,,,,,,
6/17/2018,clear,,,,,,,,,,,,,,
6/17/2018,clear,,,,,,,,,,,,,,
6/17/2018,clear,,,,,,,,,,,,,,
6/18/2018,1/4 of sky,,,,,,,,,,,,,,
6/18/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/19/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/17/2018,clear,,,,,,,,,,,,,,
6/18/2018,1/4 of sky,,,,,,,,,,,,,,
6/16/2018,clear,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/19/2018,clear,,,,,,,,,,,,,,
6/19/2018,clear,,,,,,,,,,,,,,
6/16/2018,1/4 of sky,,,,,,,,,,,,,,
6/19/2018,clear,,,,,,,,,,,,,,
6/19/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/19/2018,clear,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/19/2018,clear,,,,,,,,,,,,,,
6/12/2018,1/4 of sky,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/19/2018,clear,,,,,,,,,,,,,,
6/19/2018,clear,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/4/2018,clear,,,,,,,,,,,,,,
6/19/2018,clear,,,,,,,,,,,,,,
6/19/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/19/2018,1/4 of sky,,,,,,,,,,,,,,
6/19/2018,1/4 of sky,,,,,,,,,,,,,,
6/19/2018,1/4 of sky,,,,,,,,,,,,,,
6/19/2018,1/2 of sky,,,,,,,,,,,,,,
6/19/2018,1/4 of sky,,,,,,,,,,,,,,
6/19/2018,1/4 of sky,,,,,,,,,,,,,,
6/19/2018,clear,,,,,,,,,,,,,,
6/19/2018,1/2 of sky,,,,,,,,,,,,,,
6/19/2018,clear,,,,,,,,,,,,,,
6/19/2018,1/4 of sky,,,,,,,,,,,,,,
6/19/2018,1/4 of sky,,,,,,,,,,,,,,
6/11/2018,1/2 of sky,,,,,,,,,,,,,,
6/12/2018,1/2 of sky,,,,,,,,,,,,,,
6/12/2018,1/2 of sky,,,,,,,,,,,,,,
6/12/2018,clear,,,,,,,,,,,,,,
6/13/2018,1/4 of sky,,,,,,,,,,,,,,
5/8/2018,clear,,,,,,,,,,,,,,
6/9/2018,clear,,,,,,,,,,,,,,
6/20/2018,clear,,,,,,,,,,,,,,
6/20/2018,over 1/2 of sky,,,,,,,,,,,,,,
6/20/2018,clear,,,,,,,,,,,,,,
6/21/2018,clear,,,,,,,,,,,,,,
6/21/2018,clear,,,,,,,,,,,,,,
6/21/2018,clear,,,,,,,,,,,,,,
6/21/2018,clear,,,,,,,,,,,,,,
6/7/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/11/2018,clear,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/13/2018,clear,,,,,,,,,,,,,,
6/18/2018,1/4 of sky,,,,,,,,,,,,,,
6/18/2018,1/4 of sky,,,,,,,,,,,,,,
6/18/2018,1/2 of sky,,,,,,,,,,,,,,
6/21/2018,clear,,,,,,,,,,,,,,
6/21/2018,1/4 of sky,,,,,,,,,,,,,,
6/21/2018,clear,,,,,,,,,,,,,,
6/21/2018,clear,,,,,,,,,,,,,,
6/21/2018,1/4 of sky,,,,,,,,,,,,,,
6/21/2018,clear,,,,,,,,,,,,,,
6/21/2018,clear,,,,,,,,,,,,,,
6/21/2018,clear,,,,,,,,,,,,,,
6/21/2018,1/4 of sky,,,,,,,,,,,,,,
6/21/2018,clear,,,,,,,,,,,,,,
6/21/2018,clear,,,,,,,,,,,,,,
6/23/2018,clear,,,,,,,,,,,,,,
